Participant,n_per_person_ESM,n_any_con_ESM,n_con_init_ESM,n_con_pers_ESM,n_con_inhi_ESM,freq_con_all_ESM,freq_con_init_ESM,freq_con_pers_ESM,freq_con_inhi_ESM,m_intensity_all_ESM,m_intensity_init_ESM,m_intensity_pers_ESM,m_intensity_inhi_ESM,m_success_all_ESM,m_success_init_ESM,m_success_pers_ESM,m_success_inhi_ESM,DemSex,DemAge,DemStudent3,bfi1,bfi2,bfi3,bfi10,bfi11,bfi12,ipc1_1,ipc1_2,ipc1_3,ipc1_4,ipc1_5,ipc1_6,ipc1_7,ipc1_8,ipc2_1,ipc2_2,ipc2_3,ipc2_4,ipc2_5,ipc2_6,ipc2_7,ipc2_8,ipc3_1,ipc3_2,ipc3_3,ipc3_4,ipc3_5,ipc3_6,ipc3_7,ipc3_8,ipc4_1,ipc4_2,ipc4_3,ipc4_4,ipc4_5,ipc4_6,ipc4_7,ipc4_8,ipc5_1,ipc5_2,ipc5_3,ipc5_4,ipc5_5,ipc5_6,ipc5_7,ipc5_8,ipc6_1,ipc6_2,ipc6_3,ipc6_4,ipc6_5,ipc6_6,ipc6_7,ipc6_8,bisbas8,bisbas13,bisbas16,bisbas19,bisbas22,bisbas24,bisbas3,bisbas9,bisbas12,bisbas21,bisbas4,bisbas7,bisbas18,bisbas23,bisbas14,bisbas5,bisbas10,bisbas15,bisbas20,ERQ1,ERQ3,ERQ5,ERQ7,ERQ8,ERQ10,ERQ2,ERQ4,ERQ6,ERQ9,bisf1,bisf2,bisf3,bisf4,bisf5,bisf6,bisf7,bisf8,bisf9,bisf10,bisf11,bisf12,bisf13,bisf14,bisf15,ips1,ips2,ips3,ips4,ips5,ips6,ips7,ips8,ips9,stst1,stst2,stst3,stst4,stst5,stst6,stst7,stst8,stst9,stst10,stst11,stst12,stst13,stst14,stst15,stst16,stst17,hoyle1,hoyle2,hoyle3,hoyle4,hoyle5,hoyle6,hoyle7,hoyle8,hoyle9,hoyle10,hoyle11,hoyle12,hoyle13,hoyle14,hoyle15,hoyle16,hoyle17,hoyle18,hoyle19,hoyle20,scs01,scs02,scs03,scs04,scs05,scs06,scs07,scs08,scs09,scs10,scs11,scs12,scs13,MISCS20,MISCS11,MISCS21,MISCS18,MISCS4,MISCS12,MISCS2,MISCS15,MISCS19,MISCS23,MISCS25,MISCS26
368,78,18,9,4,5,0.23076923076923078,0.11538461538461539,0.05128205128205128,0.0641025641025641,4.5,4.666666666666667,4,4.6,3.888888888888889,4.055555555555555,3,4.3,2,24,Y,1,2,3,5,3,3,4,5,4,5,5,5,5,4,6,4,3,4,6,7,3,5,6,6,6,6,6,4,5,5,4,4,3,4,3,4,4,4,3,2,5,1,3,4,2,3,6,5,6,6,3,6,4,4,2,3,6,7,5,6,3,4,4,4,5,5,5,7,4,5,4,3,5,5,5,6,6,7,5,4,2,5,6,3,2,3,2,3,4,3,3,2,2,4,4,3,3,3,7,4,6,5,7,5,7,5,4,6,3,6,4,5,6,3,5,4,4,2,3,3,4,4,3,6,5,5,6,2,3,5,4,2,2,2,4,3,4,3,4,4,3,3,5,4,5,2,2,3,3,2,1,4,3,3,6,4,2,2,4,4,4,4,3,4,4,3,4,4,3
369,59,14,12,2,0,0.23728813559322035,0.2033898305084746,0.03389830508474576,NA,4,4.25,2.5,NA,3.142857142857143,2.791666666666667,5.25,NA,2,27,Y,2,4,4,5,3,3,5,5,5,5,6,6,6,5,5,3,6,3,6,5,3,3,4,6,5,4,6,5,6,6,6,6,1,5,3,6,5,5,5,5,2,2,3,6,6,2,5,4,6,3,4,6,5,1,5,6,7,7,5,5,5,4,5,5,5,6,3,3,6,6,4,3,6,3,3,5,5,6,6,5,3,6,7,6,5,1,5,1,2,2,2,2,2,6,4,5,5,3,3,5,5,4,5,4,5,4,3,7,5,5,3,7,6,6,7,3,5,2,1,3,5,3,3,3,6,4,6,6,6,5,6,5,5,3,4,5,5,3,5,5,4,3,6,5,6,3,5,3,3,2,2,2,5,3,5,4,4,4,2,2,1,4,2,3,2,2,1,2,1
370,60,20,6,12,2,0.3333333333333333,0.1,0.2,0.03333333333333333,4.9,5.5,4.833333333333333,3.5,4.825,5.25,4.791666666666667,3.75,2,28,Y,2,3,3,2,1,4,4,4,5,6,5,5,5,5,2,3,3,5,5,5,5,5,7,7,6,6,6,4,2,6,7,6,3,5,5,4,5,4,5,5,5,3,6,2,3,2,5,5,5,5,3,6,3,1,5,7,5,7,3,7,6,5,6,5,6,6,7,7,6,5,6,5,5,5,5,5,6,6,6,3,3,3,6,5,5,5,5,5,2,1,2,2,3,6,6,5,6,4,5,3,5,5,7,4,3,6,5,1,3,3,5,3,3,7,7,2,5,1,1,5,5,2,5,5,5,3,5,3,2,2,5,2,3,2,2,6,4,3,5,5,5,3,3,5,5,3,3,5,3,3,3,2,5,3,6,5,5,1,2,1,4,5,1,5,5,1,1,4,1
371,68,65,26,9,30,0.9558823529411765,0.38235294117647056,0.1323529411764706,0.4411764705882353,4.230769230769231,3.730769230769231,3.7777777777777777,4.8,4.607692307692307,3.6153846153846154,6.277777777777778,4.966666666666667,1,22,NA,1,4,4,5,2,2,6,3,6,6,5,6,5,5,5,5,6,5,3,6,2,4,6,1,7,6,7,6,5,7,6,5,3,5,3,5,4,3,3,3,3,3,2,3,3,2,3,5,4,6,4,4,5,3,5,6,5,7,2,3,6,6,6,6,7,6,5,7,6,7,4,5,7,5,4,5,4,5,4,6,2,7,7,3,4,3,2,1,1,3,4,3,1,5,3,1,1,5,4,2,5,2,5,4,5,5,4,7,7,4,6,7,6,6,5,4,5,2,3,7,6,7,5,5,7,2,7,4,6,5,5,5,3,4,5,5,3,5,5,7,5,3,4,6,6,4,3,6,4,1,3,6,4,5,4,5,5,4,3,2,3,3,2,3,5,3,3,3,1
372,74,34,16,10,8,0.4594594594594595,0.21621621621621623,0.13513513513513514,0.10810810810810811,3.1764705882352944,2.875,2.8,4.25,5.470588235294118,5.96875,5.5,4.4375,2,20,Y,4,4,4,5,2,3,6,6,5,6,6,5,5,6,5,5,6,6,7,6,6,5,7,7,6,7,7,7,7,6,7,7,5,7,7,6,5,4,4,6,5,3,3,2,4,3,7,6,7,5,4,6,5,5,6,7,7,7,7,7,7,7,6,7,7,7,7,7,7,5,4,3,5,6,5,6,5,4,5,2,1,3,5,3,3,2,4,7,1,1,2,1,1,2,1,2,2,4,4,3,6,5,7,4,3,5,3,1,5,4,5,2,7,3,6,7,5,2,2,2,5,2,3,2,5,2,6,6,7,4,6,3,2,3,5,5,5,7,5,6,4,2,4,3,6,2,6,4,3,1,2,4,6,4,6,6,6,4,4,4,3,5,4,1,1,1,1,1,4
373,59,51,29,13,9,0.864406779661017,0.4915254237288136,0.22033898305084745,0.15254237288135594,5.411764705882353,5.379310344827586,5.461538461538462,5.444444444444445,5.509803921568627,5.4655172413793105,6,4.944444444444445,2,22,Y,2,3,3,2,2,2,4,5,6,6,5,6,5,NA,6,6,6,5,7,7,5,5,6,7,7,7,7,6,7,7,6,6,6,6,7,6,5,5,6,5,5,6,7,5,5,6,5,6,6,6,5,6,5,6,3,5,5,6,4,5,6,5,6,6,6,6,6,2,5,7,4,3,6,3,5,5,5,4,5,2,2,2,5,3,3,3,2,2,2,3,3,3,3,2,2,3,1,3,1,1,2,2,1,2,2,2,1,5,4,5,6,6,5,5,4,5,5,2,2,3,3,3,2,3,3,2,6,5,4,3,4,5,5,6,6,3,6,7,4,6,5,3,4,5,3,3,6,7,4,5,3,5,5,4,5,5,6,4,2,3,4,4,3,2,4,3,2,3,3
374,38,13,3,8,2,0.34210526315789475,0.07894736842105263,0.21052631578947367,0.05263157894736842,4.384615384615385,5.666666666666667,3.75,5,4.8076923076923075,5,4.9375,4,2,22,NA,2,3,3,4,5,3,6,4,3,6,6,3,4,4,1,4,3,6,6,5,7,6,6,4,3,6,5,3,3,2,6,3,3,3,5,4,4,5,3,2,5,3,3,1,2,2,2,6,2,6,1,2,6,3,6,5,4,7,3,7,3,5,6,2,7,7,6,7,7,7,6,6,7,5,5,6,6,4,5,6,1,7,4,6,6,6,7,6,5,4,4,5,5,5,4,5,5,3,7,5,7,6,6,6,5,5,6,1,3,4,6,2,2,2,5,5,5,1,5,2,2,2,1,3,3,3,5,2,4,3,3,2,1,2,2,3,4,3,5,6,5,3,5,7,3,3,3,5,7,1,2,2,4,2,2,7,2,4,3,5,2,2,2,5,4,1,1,4,1
375,47,47,46,1,0,1,0.9787234042553191,0.02127659574468085,NA,4.808510638297872,4.826086956521739,4,NA,4.776595744680851,4.793478260869565,4,NA,1,24,NA,4,3,5,2,2,2,6,7,5,6,6,6,5,6,6,6,6,6,6,6,5,7,5,7,6,7,6,7,6,7,7,6,4,6,4,6,6,6,6,7,6,7,6,2,6,6,4,4,4,4,4,4,4,4,2,4,5,4,4,1,6,6,6,6,6,6,6,6,4,6,6,4,6,6,6,6,6,6,6,2,4,4,4,4,6,2,3,5,2,2,2,2,2,2,2,3,2,2,2,6,4,6,2,2,6,2,2,4,4,4,4,3,5,4,4,4,5,3,4,4,4,4,5,5,5,4,4,4,6,6,6,6,4,4,4,4,6,4,5,5,5,4,4,6,5,6,6,6,6,5,5,4,5,4,4,2,4,3,3,3,3,3,3,4,3,3,3,3,3
377,73,21,8,3,10,0.2876712328767123,0.1095890410958904,0.0410958904109589,0.136986301369863,5.428571428571429,5.5,5.333333333333333,5.4,4.571428571428571,4.4375,4,4.85,2,56,NA,2,3,3,1,1,2,5,7,6,7,6,6,6,5,6,6,7,6,7,6,4,4,7,2,7,7,7,7,7,7,7,7,7,6,7,6,6,6,6,6,6,7,6,2,7,2,7,6,7,7,6,7,7,7,1,4,5,NA,4,6,6,4,6,6,7,7,7,5,6,6,4,3,6,5,4,5,4,4,5,2,3,4,5,4,4,3,1,2,2,3,3,2,2,2,1,2,1,1,1,6,1,1,1,2,1,1,3,5,4,4,7,7,6,6,6,7,NA,2,4,5,6,6,6,5,5,3,5,7,6,5,2,6,6,7,7,6,6,7,5,6,6,4,6,6,4,4,7,7,6,3,5,7,6,7,7,6,4,4,3,4,3,4,3,4,3,NA,3,3,3
379,78,8,5,3,0,0.10256410256410256,0.0641025641025641,0.038461538461538464,NA,4,3.4,5,NA,4.1875,4.3,4,NA,3,23,Y,1,1,3,5,3,5,4,5,4,3,3,3,3,4,6,4,6,4,6,6,7,7,6,5,5,7,5,4,6,7,5,4,3,5,5,4,3,5,5,3,3,2,4,3,3,2,5,6,4,4,2,3,4,5,7,4,7,7,7,7,4,5,5,5,6,7,5,6,6,6,6,5,6,1,1,2,1,1,1,7,1,6,6,5,5,4,4,5,4,4,4,4,3,7,6,5,6,5,5,4,6,4,5,5,5,5,3,4,6,4,5,4,3,5,5,4,4,2,1,3,4,4,4,2,6,5,5,6,5,6,6,3,1,4,3,3,3,3,4,5,4,3,5,5,6,6,1,5,5,2,5,2,3,5,4,4,1,3,3,2,3,3,3,2,3,3,3,3,3
383,61,25,8,8,9,0.4098360655737705,0.13114754098360656,0.13114754098360656,0.14754098360655737,3.96,4.375,2.5,4.888888888888889,5.22,4.875,6.125,4.722222222222222,1,20,Y,2,4,2,5,2,4,5,6,6,5,7,4,5,6,6,7,7,7,6,7,7,7,6,7,7,7,7,7,5,3,6,NA,2,5,3,4,5,5,5,5,6,2,7,2,5,4,3,6,4,3,4,3,3,3,6,6,5,4,3,5,5,6,7,5,7,5,6,6,6,5,6,6,5,6,5,1,6,4,3,6,3,2,5,6,5,5,5,6,4,3,3,2,3,6,5,5,6,5,5,6,6,5,6,5,5,6,3,2,1,5,5,2,4,1,5,5,4,2,3,2,5,3,5,5,4,3,5,3,3,3,2,2,2,2,2,3,3,2,3,3,4,3,3,4,5,3,2,3,3,1,2,1,2,2,3,3,2,4,5,4,4,5,4,4,5,4,4,2,4
384,67,1,1,0,0,0.014925373134328358,0.014925373134328358,NA,NA,2,2,NA,NA,7,7,NA,NA,2,26,NA,2,2,3,4,2,3,5,5,5,6,6,5,6,6,6,4,7,4,6,6,2,2,5,6,6,6,6,6,6,6,4,5,5,5,5,6,5,6,6,6,6,4,6,5,6,6,3,4,5,6,4,6,4,5,2,2,3,3,2,3,5,5,5,5,6,6,5,6,5,5,3,4,5,6,6,6,6,4,6,2,2,2,2,5,5,4,3,3,2,2,4,3,3,5,4,2,2,4,2,3,5,3,5,4,3,3,3,6,5,3,4,6,4,5,5,3,6,3,3,6,5,6,6,6,6,6,6,3,5,5,4,5,6,4,6,6,5,6,6,6,6,5,5,6,6,4,5,5,3,3,5,6,5,3,5,4,5,4,4,4,4,4,4,3,3,3,3,3,3
385,47,7,5,0,2,0.14893617021276595,0.10638297872340426,NA,0.0425531914893617,3.857142857142857,4.2,NA,3,5.357142857142857,5.1,NA,6,2,21,Y,4,4,3,5,4,4,4,3,4,6,2,4,3,6,6,5,6,7,7,6,2,2,6,7,5,6,7,7,6,3,6,5,6,5,7,6,5,4,2,4,2,2,3,2,3,6,2,2,2,2,3,2,2,1,7,7,7,7,6,7,6,5,6,6,6,7,7,5,7,6,2,6,6,3,3,2,5,5,5,5,2,2,5,5,6,6,6,6,4,4,3,6,6,4,2,2,2,4,6,3,7,5,2,5,2,6,5,3,3,2,6,2,2,3,2,7,6,4,1,5,6,6,5,6,3,3,4,3,4,5,5,5,2,4,3,3,3,3,6,6,6,3,6,7,3,5,3,5,6,3,2,6,3,2,3,6,2,2,4,3,2,2,3,3,2,1,2,5,5
386,57,4,3,0,1,0.07017543859649122,0.05263157894736842,NA,0.017543859649122806,3.25,2.6666666666666665,NA,5,4.125,4.833333333333333,NA,2,2,22,Y,4,4,4,5,2,5,3,3,5,5,2,5,4,4,4,5,4,6,7,6,1,4,7,7,6,7,7,7,7,7,6,7,7,6,7,6,5,3,5,4,3,3,7,6,6,2,2,7,3,2,2,3,3,7,6,6,7,7,6,6,7,5,6,7,7,7,5,7,6,7,5,6,6,2,2,2,4,1,3,3,1,1,3,6,6,4,5,2,4,3,5,6,5,1,2,3,2,3,1,2,3,2,7,4,1,2,2,2,5,3,6,6,3,5,2,7,5,2,4,5,4,3,5,4,5,5,5,5,6,4,5,5,4,5,6,5,5,7,6,5,6,3,7,5,5,3,6,4,6,2,2,4,7,5,2,6,6,3,2,1,3,4,3,3,3,1,1,2,4
387,69,16,11,2,3,0.2318840579710145,0.15942028985507245,0.028985507246376812,0.043478260869565216,4.375,4.363636363636363,4.5,4.333333333333333,6.34375,6.363636363636363,7,5.833333333333333,2,24,Y,3,4,4,2,1,3,6,5,5,6,7,7,7,6,2,6,3,4,6,6,5,6,5,7,6,7,7,7,6,6,7,7,6,6,6,6,7,7,7,7,5,3,6,6,7,6,5,5,5,2,2,5,4,2,3,5,3,6,3,3,7,5,6,7,7,7,6,7,6,6,3,5,5,6,6,7,6,6,6,2,1,1,1,6,6,6,6,3,1,1,3,5,5,1,2,2,2,2,1,2,1,5,5,4,1,1,2,6,5,3,5,7,2,7,5,6,6,3,3,7,7,7,6,5,6,6,6,7,6,6,6,7,7,6,6,7,6,6,6,6,5,5,6,6,6,6,4,4,3,5,6,7,6,5,5,5,6,5,3,5,2,5,5,4,3,4,4,4,4
388,58,15,8,7,0,0.25862068965517243,0.13793103448275862,0.1206896551724138,NA,3.533333333333333,3.625,3.4285714285714284,NA,5.3,4.625,6.071428571428571,NA,2,20,Y,1,1,4,2,2,3,4,6,6,6,5,5,5,6,5,6,2,7,7,7,3,3,7,7,6,7,7,7,7,7,7,6,2,4,4,5,3,5,5,3,6,3,3,3,3,3,5,7,5,4,3,7,6,4,7,7,7,7,4,5,5,5,6,5,7,7,7,7,6,7,5,4,5,3,3,5,5,3,6,5,1,4,5,3,3,4,3,4,3,2,2,2,1,5,5,2,3,2,5,3,6,5,4,4,3,3,3,7,4,5,7,7,6,7,6,7,6,2,1,6,6,6,5,4,6,6,6,6,6,4,7,3,3,3,3,6,5,5,5,6,5,3,5,6,6,3,3,6,6,2,6,6,6,6,6,6,5,3,4,4,2,3,3,5,3,4,2,4,3
389,68,24,19,2,3,0.35294117647058826,0.27941176470588236,0.029411764705882353,0.04411764705882353,3.5416666666666665,3.3157894736842106,4,4.666666666666667,2.8125,2.6315789473684212,6,1.8333333333333333,2,21,Y,2,3,3,5,4,4,5,4,3,4,3,5,4,5,2,1,1,5,5,5,3,3,6,6,6,7,5,7,5,7,7,6,2,4,3,3,4,3,1,1,3,1,2,1,1,1,4,5,6,5,4,3,6,3,5,5,7,7,7,7,5,4,5,5,6,5,5,5,6,7,3,3,5,5,5,2,5,5,5,6,2,5,6,5,5,3,3,1,1,1,2,3,3,6,6,6,5,4,7,5,7,5,7,6,7,7,2,3,3,6,6,5,6,5,6,7,5,2,1,3,4,3,4,6,3,2,6,2,3,5,5,1,1,1,1,1,2,2,3,6,4,3,4,5,3,3,2,6,3,1,3,2,5,2,6,5,2,3,4,4,4,4,3,4,4,4,3,4,2
390,56,14,10,4,0,0.25,0.17857142857142858,0.07142857142857142,NA,4.285714285714286,4.5,3.75,NA,3.4642857142857144,3.15,4.25,NA,1,33,Y,3,4,3,3,1,3,5,6,4,6,5,6,7,6,6,5,6,6,6,5,4,5,6,6,6,6,6,7,6,6,6,7,3,6,7,5,3,7,2,2,3,2,2,2,1,5,7,5,6,6,5,6,4,2,4,6,5,7,5,5,6,5,6,6,5,5,6,6,5,6,3,2,5,5,5,6,6,4,6,5,1,5,5,2,2,2,2,2,3,2,5,1,3,3,5,5,5,2,7,7,7,5,7,5,6,5,6,6,3,5,5,5,5,1,7,5,4,1,3,3,3,3,2,6,5,4,6,5,5,5,3,1,2,2,5,4,2,3,5,7,4,5,5,5,5,5,3,6,3,1,3,3,4,3,5,6,3,4,3,4,4,4,4,3,3,4,2,3,2
391,56,26,12,12,2,0.4642857142857143,0.21428571428571427,0.21428571428571427,0.03571428571428571,3.1923076923076925,3,2.8333333333333335,6.5,6.326923076923077,6.833333333333333,6.166666666666667,4.25,2,28,NA,3,5,4,4,3,2,6,6,6,6,6,7,7,6,5,5,3,7,5,7,1,2,6,7,6,6,7,3,7,6,6,6,6,7,6,7,5,7,6,5,6,5,7,5,5,5,5,6,4,6,1,6,1,3,3,6,6,5,6,5,7,7,7,7,7,7,7,1,7,7,7,6,7,7,6,6,7,7,7,1,1,2,3,5,5,5,6,7,1,1,2,2,1,5,2,2,6,5,3,3,3,3,2,2,1,1,2,1,5,1,5,2,6,2,6,2,7,3,2,6,7,5,4,7,5,2,4,2,3,6,4,6,6,4,6,6,5,5,6,7,2,3,7,7,6,2,2,5,2,3,5,5,6,5,7,4,2,5,4,5,4,4,5,4,5,3,3,4,3
392,52,10,3,1,6,0.19230769230769232,0.057692307692307696,0.019230769230769232,0.11538461538461539,4.3,4,4,4.5,4.25,6.166666666666667,5.5,3.0833333333333335,1,33,NA,3,3,1,5,4,4,3,7,5,6,6,6,5,2,2,1,1,1,7,3,6,2,7,6,6,6,6,7,1,7,2,3,2,2,2,3,1,7,6,1,2,3,2,2,2,2,6,2,6,6,6,6,6,2,1,5,1,1,6,2,2,5,6,4,6,7,1,6,6,3,6,5,5,6,6,5,4,6,6,6,4,4,6,6,6,6,6,1,3,6,6,6,2,1,1,2,2,2,5,4,6,5,6,6,6,6,7,3,2,6,6,7,4,2,5,7,6,2,3,6,5,5,5,7,3,3,6,6,6,6,7,3,3,3,3,2,2,3,2,2,1,2,2,1,5,6,2,3,7,2,3,7,2,7,4,3,1,4,5,4,5,2,4,4,4,2,2,4,4
393,60,20,10,8,2,0.3333333333333333,0.16666666666666666,0.13333333333333333,0.03333333333333333,6.2,6,6.25,7,2.025,1.55,2.25,3.5,2,22,Y,2,3,4,5,4,3,3,3,4,5,3,3,5,4,5,6,1,5,7,5,3,4,6,5,5,6,5,6,7,5,5,3,1,2,2,2,3,2,1,1,4,2,2,1,1,3,3,5,3,4,2,5,5,1,7,7,7,6,4,7,4,3,6,4,6,6,4,7,7,6,6,6,6,1,1,4,1,1,2,4,1,5,4,5,5,5,6,3,3,2,3,5,3,6,3,6,6,6,7,5,7,7,7,7,7,7,7,3,1,5,4,5,2,5,4,7,1,1,5,4,3,5,3,7,2,2,4,3,3,4,2,1,1,1,1,2,4,1,3,5,7,5,6,3,2,1,1,5,4,1,1,1,2,2,6,3,1,1,1,1,1,3,1,1,1,1,1,1,1
396,62,3,2,0,1,0.04838709677419355,0.03225806451612903,NA,0.016129032258064516,3,4,NA,1,4.166666666666667,5.75,NA,1,2,21,Y,2,1,2,2,2,2,5,5,5,3,6,5,6,6,6,5,6,5,7,6,3,6,6,7,6,7,6,6,6,6,7,6,6,6,7,5,5,2,6,5,5,5,6,3,5,3,4,6,5,5,3,6,5,7,5,6,7,7,3,5,7,5,5,6,7,6,5,5,6,6,5,5,5,7,7,3,7,7,6,6,2,5,6,5,5,3,2,3,2,2,3,3,3,3,3,3,3,3,2,2,2,2,6,3,6,2,2,3,2,5,6,6,5,6,5,6,6,2,2,2,5,3,5,6,5,3,6,6,5,5,5,6,5,6,7,6,5,6,6,6,6,3,6,5,5,3,6,7,6,5,6,5,6,5,3,5,6,2,4,4,2,4,5,4,4,2,2,4,4
397,63,13,11,0,2,0.20634920634920634,0.1746031746031746,NA,0.031746031746031744,5.076923076923077,5.636363636363637,NA,2,2.3076923076923075,2.0454545454545454,NA,3.75,1,22,Y,1,5,2,5,5,1,7,7,4,6,6,7,4,2,7,7,7,5,7,7,7,7,7,7,3,7,7,2,3,5,7,5,1,7,6,4,2,7,1,2,7,1,1,2,2,7,7,7,7,3,7,7,7,7,7,7,7,7,6,7,6,7,6,5,6,7,1,7,7,7,7,1,7,7,5,1,1,2,6,7,2,7,5,1,1,1,1,1,1,1,2,2,1,1,1,1,7,1,4,6,7,6,7,5,5,5,1,6,2,7,6,2,7,2,6,7,7,1,2,3,7,5,2,7,2,6,2,5,7,7,7,2,1,2,2,2,6,1,6,7,5,2,3,7,2,3,1,5,3,1,2,7,6,3,5,6,6,4,5,2,4,5,4,4,4,5,5,4,4
398,49,19,10,6,3,0.3877551020408163,0.20408163265306123,0.12244897959183673,0.061224489795918366,4.894736842105263,4.8,4.833333333333333,5.333333333333333,5.105263157894737,4.45,5.416666666666667,6.666666666666667,2,24,Y,2,3,3,5,3,4,4,5,6,5,5,5,6,6,5,5,6,6,6,7,6,6,6,7,6,6,6,6,6,7,6,6,3,4,5,5,4,5,5,5,5,3,5,4,3,2,6,6,6,5,4,6,6,6,6,7,7,7,6,6,5,3,4,5,6,6,5,4,4,6,3,3,5,5,5,3,5,5,5,3,3,5,3,3,3,2,4,5,1,1,2,2,2,5,4,3,3,4,5,1,6,3,6,4,3,5,4,3,1,5,6,4,6,3,6,6,6,1,2,3,6,3,5,5,6,3,6,5,6,6,6,5,3,3,5,5,5,5,4,7,5,2,5,5,6,5,5,5,5,3,5,5,5,4,6,6,4,4,4,4,2,4,2,2,2,1,2,4,2
399,8,5,4,1,0,0.625,0.5,0.125,NA,5.6,5.25,7,NA,5.8,6.375,3.5,NA,2,33,NA,3,5,3,1,2,4,6,6,NA,7,6,7,7,7,7,6,6,7,7,7,7,7,6,6,6,6,6,7,6,7,7,6,6,5,7,6,6,6,7,7,6,7,6,5,7,6,6,7,6,6,2,3,3,5,6,6,2,7,2,2,6,7,7,6,7,7,6,7,6,7,6,5,7,3,2,6,3,3,3,1,1,3,3,5,3,5,3,6,3,2,3,3,3,5,2,2,1,1,2,2,1,1,1,2,1,2,2,3,2,3,6,3,5,5,2,7,7,3,5,6,6,6,6,6,5,3,2,3,2,5,3,6,3,6,7,7,6,7,7,7,5,6,7,6,6,2,7,6,1,1,3,7,6,2,2,1,2,4,3,5,3,2,2,1,2,2,3,3,1
400,46,6,3,1,2,0.13043478260869565,0.06521739130434782,0.021739130434782608,0.043478260869565216,3.3333333333333335,2.3333333333333335,4,4.5,5.416666666666667,5.5,6.5,4.75,2,24,Y,4,5,4,2,2,4,6,5,6,6,6,6,5,6,4,5,3,5,7,6,5,4,5,7,6,6,7,6,6,6,7,6,5,4,5,5,5,5,5,5,5,4,5,4,5,5,3,5,5,4,3,3,2,3,7,7,6,7,3,6,6,6,7,7,7,7,7,7,7,7,6,5,7,5,6,5,7,5,6,1,2,2,3,5,6,5,7,6,3,2,3,3,3,4,4,3,2,3,2,2,5,4,5,5,2,2,2,2,1,3,4,3,3,4,5,3,6,4,2,2,6,2,4,5,5,2,5,6,3,4,5,5,6,4,5,5,5,5,5,5,3,3,6,5,5,3,5,5,2,1,5,5,6,5,4,5,5,3,4,4,2,5,3,4,3,3,2,4,2
401,55,18,8,2,8,0.32727272727272727,0.14545454545454545,0.03636363636363636,0.14545454545454545,4.166666666666667,3.875,4.5,4.375,4.361111111111111,4.5,3,4.5625,2,27,NA,2,2,2,5,4,4,5,2,5,6,3,4,5,5,4,2,2,5,5,5,6,6,7,7,5,7,6,7,6,6,5,6,5,5,6,5,2,5,3,2,5,3,5,1,2,2,7,5,7,7,5,5,5,5,6,6,6,7,6,6,6,5,5,6,6,6,6,5,5,5,5,3,5,5,6,3,5,3,6,6,4,6,7,2,3,2,2,3,3,5,3,2,1,3,5,3,3,6,3,3,6,3,7,6,2,5,3,3,3,6,5,6,6,5,7,7,5,2,2,3,5,3,3,3,5,3,6,3,3,4,3,2,2,2,2,2,3,3,3,6,3,2,5,4,3,2,2,6,2,1,3,3,3,2,6,4,3,3,4,2,2,2,2,2,2,2,2,4,4
402,66,19,7,12,0,0.2878787878787879,0.10606060606060606,0.18181818181818182,NA,4.315789473684211,4.857142857142857,4,NA,4.684210526315789,3.7857142857142856,5.208333333333333,NA,2,22,Y,4,3,3,3,2,2,6,6,2,6,5,6,4,6,7,5,6,7,7,7,2,7,6,7,6,6,7,7,5,7,6,6,5,3,3,3,3,2,2,2,5,1,3,2,1,3,6,6,6,6,3,6,1,4,5,5,5,5,2,2,6,5,4,5,5,5,6,5,5,7,6,5,4,6,6,3,5,4,4,3,1,2,5,5,5,5,3,4,3,2,3,2,2,5,3,5,4,4,6,6,6,6,7,6,7,7,6,6,5,4,6,7,5,7,4,7,4,2,2,3,2,2,3,3,5,2,4,6,5,6,5,1,1,1,1,2,2,2,3,5,4,3,3,5,5,3,2,6,5,1,1,3,3,2,5,6,2,2,4,2,4,4,3,3,1,1,1,2,2
403,16,4,4,0,0,0.25,0.25,NA,NA,3.25,3.25,NA,NA,3.125,3.125,NA,NA,2,25,NA,2,3,3,5,3,3,5,4,5,5,5,6,6,5,3,3,2,5,4,4,4,5,7,7,6,7,7,6,7,7,4,5,6,6,7,6,5,6,5,3,6,3,4,5,4,2,6,5,6,7,5,6,3,4,5,7,7,7,6,7,5,3,5,5,7,6,7,1,5,6,4,2,4,5,5,3,5,3,5,6,1,7,7,5,4,3,2,3,4,3,5,4,2,2,1,2,1,2,4,3,4,5,3,4,3,5,5,6,3,5,6,7,5,6,5,7,7,1,1,6,6,5,5,3,4,4,5,3,5,5,3,3,2,3,5,5,4,3,5,6,6,5,3,5,4,2,3,7,3,4,3,6,6,2,5,3,6,4,3,4,3,2,2,2,1,1,2,3,2
